doc_id;bank;field;model_value;model_conf;confidence_source;disagreement;snippet;gold_value;verdict;note;protokol
hayat-finans--kampanyalar-avantajli-hesap-musterilerine-ozel-fx-dar-makas-avantaji;hayat-finans;kampanya_kosullari;"[""Kampanya dönemi içerisinde Avantajlı Hesap açan bireysel müşteriler, Hayat FX üzerinden gerçekleştirecekleri işlemlerde 5.000 USD veya karşılığı işlem hacmine kadar %0,1 dar makastan yararlanabilir. 📢 Kampanya Dönemi: 17 Temmuz – 17 Ağustos 2026 ✅ Kampanya Koşulları Kampanyadan sadece 17 Temmuz 2026 sonrası yeni açılacak/açılan Avantajlı Hesap sahipleri faydalanabilir."", ""Kampanyaya sadece Hayat Avantajlı Katılma Hesabı dahil olup, TL Katılma Hesabı ve TL Günlük Hesap açılışları kampanyaya dahil değildir."", ""Resmi tatillerde ve mesai saatleri dışında makas açılacağı için kampanya kapsamındaki avantaj, sadece resmi iş günlerinde mesai saatleri içerisinde (08.30-17.30) geçerli olacaktır."", ""Müşterilerimizin 17 Temmuz – 17 Ağustos 2026 tarihleri arasında %0.1 dar makas avantajından yararlanılabilmesi için Avantajlı Hesabının açık olması gerekmektedir, ilgili hesabın kampanya dönemi içerisinde kapatılması durumunda %0.1 dar makas avantajından yararlanılamayacaktır."", ""Kampanya kapsamında tanımlanan %0,1 dar makas avantajı sadece Hayat FX üzerinden yapılacak işlemleri kapsamaktadır."", ""İşlem yapılacak döviz cinsi için uygulanacak makas oranları piyasa koşullarına bağlı olarak değişiklik gösterebilir."", ""Hayat Finans kampanyayı herhangi bir bildirimde bulunmadan durdurma ve/veya kampanya koşullarını değiştirme yetkisine sahiptir.""]";0.95;rule_heuristic;;Avantajlı Hesap Müşterilerine Özel FX Dar Makas Avantajı! [Kampanya dönemi içerisinde Avantajlı Hesap açan bireysel müşteriler, Hayat FX üzerinden gerçekleştirecekleri işlemlerde 5.000 USD veya karşılığı işlem hacmine kadar %0,1 dar makastan yararlanabilir. 📢 Kampanya Dönemi: 17 Temmuz – 17 Ağustos 2026 ✅ Kampanya Koşulları Kampanyadan sadece 17 Temmuz 2026 sonrası yeni açılacak/açılan Avantajlı Hesap sahipleri faydalanabilir.] Kampanyaya sadece Hayat Avantajlı Katılma Hesabı dahil olup, TL Katılma Hesabı ve TL Günlük Hesap açılışları kampanyaya…;;;;v2
kuveyt-turk--altin-hesaplari-altina-altin-katilma-hesabi;kuveyt-turk;kampanya_kosullari;"[""3 ay ila 1 yıl arasında istediğiniz vade seçeneği ile hesabınızın açılabilmesi için belirlenen minimum limit 50 gramdır."", ""Minimum bakiye koşuluna uygun olarak yapılacak çekim veya bozdurma işlemi, hesabınızın vadesini bozmaz."", ""Minimum bakiye limitlerine bağlı kalınması koşulu ile vade bozulmadan hesaptan fiziksel altın teslim işlemleri için Kuveyt Türk şubelerine başvurabilirsiniz."", ""Hesaba yönelmenin İslami koşullara göre herhangi bir sakıncası yoktur.""]";0.95;rule_heuristic;;…n kâr, size yine altın olarak geri döner. 1 ay vadeli Altına Altın Katılma Hesabı'nı, 100 gram altın ile açabilirsiniz. [3 ay ila 1 yıl arasında istediğiniz vade seçeneği ile hesabınızın açılabilmesi için belirlenen minimum limit 50 gramdır.] Bakiye aylık vade için 100, diğer vade seçeneklerinde ise 50 gramın altına düşmeyecek şekilde hesabınızdan altın çekebi…;;;;v2
kuveyt-turk--altin-hesaplari-birikimli-altin-katilma-hesabi;kuveyt-turk;kampanya_kosullari;"[""Birikimli Altın Katılma Hesabı Özellikleri Birikimli Altın Katılma Hesabı'nı, minimum 50 gram altın ile açabilirsiniz."", ""Minimum yatırım miktarı 1 gram altındır."", ""Hesabınızın vadesini; asgari 3, azami 10 yıl olarak belirleyebilirsiniz."", ""Birikimli Altın Katılma Hesabı Paylaşım Oranları Para Birimi Açılış Bakiyesi - Alt Bakiye Paylaşım Oranı (Asgari 3 Yıl, Azami 10 yıl) Altın 50 %40 - %60 Birikimli Altın Katılma Hesabı Açmak İçin Hangi Kanallar Kullanılabilir?"", ""Para çekme şartlarını ihlal edersem ne olur?"", ""Koşulların ihlal edilmesi durumunda çekim tarihine kadar sağlanan brüt kâr paylarının %50'si sizden geri alınır.""]";0.95;rule_heuristic;;…z. Birikimli Altın Katılma Hesabı'nızı Kuveyt Türk Mobil , İnternet Şube ve tüm Kuveyt Türk şubelerinden açabilirsiniz. [Birikimli Altın Katılma Hesabı Özellikleri Birikimli Altın Katılma Hesabı'nı, minimum 50 gram altın ile açabilirsiniz.] Hesabınıza dilerseniz 1 veya 3 aylık dönemler halinde ödeme yapabilirsiniz. Minimum yatırım miktarı 1 gram altındır. He…;;;;v2
kuveyt-turk--altin-hesaplari-ziynet-altin-katilma-hesabi;kuveyt-turk;kampanya_kosullari;"[""Ziynet Altın Katılma Hesabı Özellikleri Ziynet Altın Katılma Hesabı'nı, minimum 50 gram altın ile açabilirsiniz."", ""Hesabınıza yalnızca açılış tarihinde altın yatırabilirsiniz."", ""Ziynet Altın Katılma Hesabı'na yalnızca açılış tarihinde altın yatırabilirsiniz.""]";0.95;rule_heuristic;;…üşterimiz olabilirsiniz. Yatırımlarınızı değerlendirirken Canlı Altın Fiyatları ile piyasayı anlık takip edebilirsiniz. [Ziynet Altın Katılma Hesabı Özellikleri Ziynet Altın Katılma Hesabı'nı, minimum 50 gram altın ile açabilirsiniz.] Ziynet Altın Katılma Hesabı aracılığıyla %55-%45 paylaşım oranlı yüksek kâr payı getirisinden faydalanabilirsiniz. Hesa…;;;;v2
kuveyt-turk--biz-bize-ozel-kur-avantajii;kuveyt-turk;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;Ana Sayfa Kendim İçin Biz Bize Bankacılık Biz Bize Özel Kur Avantajı Biz Bize'ye Özel 1.000 Mil Hoş Geldin Avantajı [Ücretsiz] HGS Etiketi Avantajı Biz Bize'ye Özel BES'te Ek Katkı Avantajı Özel Kur Avantajı Yurt Dışı Seyahatlerinde İnternet Avan…;;;;v2
kuveyt-turk--biz-bize-ozel-kur-avantajii;kuveyt-turk;kampanya_kosullari;"[""Biz Bize Plus'a giriş kriterlerini sağlamanız için toplam varlığınızın en az 3 Milyon TL veya muadili olması gerekmektedir."", ""Şartları sağladığınız takdirde Biz Bize Bankacılık programına geçişiniz bir ay içerisinde otomatik olarak gerçekleşir."", ""Katılım Hesabı ve Sukuk ile varlık şartını karşılayan müşterilerimiz 1 günde Biz Bize programına dahil edilirken; cari hesap, yatırım fonu gibi ürünlerle varlık şartını karşılayan müşterilerimiz 1 ay içerisinde dahil edilir."", ""Biz Bize Bankacılık kapsamında sunulan avantajlar yalnızca kampanya iletişimleri alan müşteriler için geçerlidir.""]";0.95;rule_heuristic;;…r varlık seviyesi kriteri bulunmamakla beraber müşterilerimiz mevcut potansiyellerine göre bu seviyeye dahil edilirler. [Biz Bize Plus'a giriş kriterlerini sağlamanız için toplam varlığınızın en az 3 Milyon TL veya muadili olması gerekmektedir.] Şartları sağladığınız takdirde Biz Bize Bankacılık programına geçişiniz bir ay içerisinde otomatik olarak gerçekleşir. …;;;;v2
kuveyt-turk--biz-bize-ozel-kur-avantajii;kuveyt-turk;hedef_kitle;"[""mevcut_musteri"", ""yeni_musteri""]";0.95;rule_heuristic;;Ana Sayfa Kendim İçin Biz Bize Bankacılık Biz Bize Özel Kur Avantajı Biz Bize'ye Özel 1.000 Mil [Hoş Geldin] Avantajı Ücretsiz HGS Etiketi Avantajı Biz Bize'ye Özel BES'te Ek Katkı Avantajı Özel Kur Avantajı Yurt Dışı Seyahatler…;;;;v2
kuveyt-turk--biz-bize-plus-biz-bize-plusa-ozel-2000-mil-hos-geldin-avantaji;kuveyt-turk;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;…lık Biz Bize Plus Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantajı Harcadıkça Mil Kazandıran Miles&Smiles Kredi Kartı [Ücretsiz]! Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantajı Biz Bize Plus Müşterilerine Özel Köprü Geçiş Avantajı: Her Ay 5 Geç…;;;;v2
kuveyt-turk--biz-bize-plus-biz-bize-plusa-ozel-2000-mil-hos-geldin-avantaji;kuveyt-turk;kampanya_kosullari;"[""Kampanyadan yararlanabilmek için kart başvurusu yapılması gerekmektedir."", ""Kampanya Miles&Smiles Kuveyt Türk kredi kartları ve sanal kartlar için geçerlidir."", ""Biz Bize Plus'a giriş kriterlerini sağlamanız için toplam varlığınızın en az 3 Milyon TL veya muadili olması gerekmektedir."", ""Şartları sağladığınız takdirde Biz Bize Bankacılık programına geçişiniz bir ay içerisinde otomatik olarak gerçekleşir."", ""Katılım Hesabı ve Sukuk ile varlık şartını karşılayan müşterilerimiz 1 günde Biz Bize programına dahil edilirken; cari hesap, yatırım fonu gibi ürünlerle varlık şartını karşılayan müşterilerimiz 1 ay içerisinde dahil edilir."", ""Biz Bize Bankacılık kapsamında sunulan avantajlar yalnızca kampanya iletişimleri alan müşteriler için geçerlidir.""]";0.95;rule_heuristic;;…lenir. Miles&Smiles Kuveyt Türk kredi kartı, Biz Bize Plus müşterilerine ücretsiz (yıllık kart aidatı olmadan) sunulur. [Kampanyadan yararlanabilmek için kart başvurusu yapılması gerekmektedir.] Kampanya Miles&Smiles Kuveyt Türk kredi kartları ve sanal kartlar için geçerlidir. Kampanyaya katılım öncesinde yapılan…;;;;v2
kuveyt-turk--biz-bize-plus-biz-bize-plusa-ozel-2000-mil-hos-geldin-avantaji;kuveyt-turk;hedef_kitle;"[""yeni_musteri""]";0.95;rule_heuristic;;Ana Sayfa Kendim İçin Biz Bize Bankacılık Biz Bize Plus Biz Bize Plus'a Özel 2.000 Mil [Hoş Geldin] Avantajı Harcadıkça Mil Kazandıran Miles&Smiles Kredi Kartı Ücretsiz! Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantaj…;;;;v2
kuveyt-turk--biz-bize-plus-finansmanlarda-size-ozel-oranlar;kuveyt-turk;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;…n Biz Bize Bankacılık Biz Bize Plus Finansmanlarda Size Özel Oranlar Harcadıkça Mil Kazandıran Miles&Smiles Kredi Kartı [Ücretsiz]! Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantajı Biz Bize Plus Müşterilerine Özel Köprü Geçiş Avantajı: Her Ay 5 Geç…;;;;v2
kuveyt-turk--biz-bize-plus-finansmanlarda-size-ozel-oranlar;kuveyt-turk;alisveris_puani;"{""kind"": ""points"", ""value"": 5.0}";0.95;rule_heuristic;;…ığıyla yapılabilir. Avantajlı oranlar, mevcut kampanya ve avantajlara ek olarak uygulanır. Kampanya kapsamında en fazla [5] puan indirim kazanılabilir. Biz Bize Plus Bankacılık , ihtiyacınıza en uygun ürün ve hizmetlerden benzersiz bankacılık …;;;;v2
kuveyt-turk--biz-bize-plus-finansmanlarda-size-ozel-oranlar;kuveyt-turk;kampanya_kosullari;"[""Biz Bize Plus'a giriş kriterlerini sağlamanız için toplam varlığınızın en az 3 Milyon TL veya muadili olması gerekmektedir."", ""Şartları sağladığınız takdirde Biz Bize Bankacılık programına geçişiniz bir ay içerisinde otomatik olarak gerçekleşir."", ""Katılım Hesabı ve Sukuk ile varlık şartını karşılayan müşterilerimiz 1 günde Biz Bize programına dahil edilirken; cari hesap, yatırım fonu gibi ürünlerle varlık şartını karşılayan müşterilerimiz 1 ay içerisinde dahil edilir."", ""Biz Bize Bankacılık kapsamında sunulan avantajlar yalnızca kampanya iletişimleri alan müşteriler için geçerlidir.""]";0.95;rule_heuristic;;…r varlık seviyesi kriteri bulunmamakla beraber müşterilerimiz mevcut potansiyellerine göre bu seviyeye dahil edilirler. [Biz Bize Plus'a giriş kriterlerini sağlamanız için toplam varlığınızın en az 3 Milyon TL veya muadili olması gerekmektedir.] Şartları sağladığınız takdirde Biz Bize Bankacılık programına geçişiniz bir ay içerisinde otomatik olarak gerçekleşir. …;;;;v2
kuveyt-turk--biz-bize-plus-finansmanlarda-size-ozel-oranlar;kuveyt-turk;hedef_kitle;"[""yeni_musteri""]";0.95;rule_heuristic;;…smanlarda Size Özel Oranlar Harcadıkça Mil Kazandıran Miles&Smiles Kredi Kartı Ücretsiz! Biz Bize Plus'a Özel 2.000 Mil [Hoş Geldin] Avantajı Biz Bize Plus Müşterilerine Özel Köprü Geçiş Avantajı: Her Ay 5 Geçiş Hediye Yurt Dışı Çıkış Harcında İade Ava…;;;;v2
kuveyt-turk--biz-bize-plus-ozel-kur-avantaji;kuveyt-turk;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;…ayfa Kendim İçin Biz Bize Bankacılık Biz Bize Plus Özel Kur Avantajı Harcadıkça Mil Kazandıran Miles&Smiles Kredi Kartı [Ücretsiz]! Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantajı Biz Bize Plus Müşterilerine Özel Köprü Geçiş Avantajı: Her Ay 5 Geç…;;;;v2
kuveyt-turk--biz-bize-plus-ozel-kur-avantaji;kuveyt-turk;kampanya_kosullari;"[""Biz Bize Plus'a giriş kriterlerini sağlamanız için toplam varlığınızın en az 3 Milyon TL veya muadili olması gerekmektedir."", ""Şartları sağladığınız takdirde Biz Bize Bankacılık programına geçişiniz bir ay içerisinde otomatik olarak gerçekleşir."", ""Katılım Hesabı ve Sukuk ile varlık şartını karşılayan müşterilerimiz 1 günde Biz Bize programına dahil edilirken; cari hesap, yatırım fonu gibi ürünlerle varlık şartını karşılayan müşterilerimiz 1 ay içerisinde dahil edilir."", ""Biz Bize Bankacılık kapsamında sunulan avantajlar yalnızca kampanya iletişimleri alan müşteriler için geçerlidir.""]";0.95;rule_heuristic;;…r varlık seviyesi kriteri bulunmamakla beraber müşterilerimiz mevcut potansiyellerine göre bu seviyeye dahil edilirler. [Biz Bize Plus'a giriş kriterlerini sağlamanız için toplam varlığınızın en az 3 Milyon TL veya muadili olması gerekmektedir.] Şartları sağladığınız takdirde Biz Bize Bankacılık programına geçişiniz bir ay içerisinde otomatik olarak gerçekleşir. …;;;;v2
kuveyt-turk--biz-bize-plus-ozel-kur-avantaji;kuveyt-turk;hedef_kitle;"[""mevcut_musteri"", ""yeni_musteri""]";0.95;rule_heuristic;;…Bize Plus Özel Kur Avantajı Harcadıkça Mil Kazandıran Miles&Smiles Kredi Kartı Ücretsiz! Biz Bize Plus'a Özel 2.000 Mil [Hoş Geldin] Avantajı Biz Bize Plus Müşterilerine Özel Köprü Geçiş Avantajı: Her Ay 5 Geçiş Hediye Yurt Dışı Çıkış Harcında İade Ava…;;;;v2
kuveyt-turk--biz-bize-plus-yurt-disi-cikis-harcinda-iade-avantaji;kuveyt-turk;masraf_durumu;"{""amount"": 0.0, ""has_fee"": false}";0.95;rule_heuristic;;…Bize Bankacılık Biz Bize Plus Yurt Dışı Çıkış Harcında İade Avantajı Harcadıkça Mil Kazandıran Miles&Smiles Kredi Kartı [Ücretsiz]! Biz Bize Plus'a Özel 2.000 Mil Hoş Geldin Avantajı Biz Bize Plus Müşterilerine Özel Köprü Geçiş Avantajı: Her Ay 5 Geç…;;;;v2
kuveyt-turk--biz-bize-plus-yurt-disi-cikis-harcinda-iade-avantaji;kuveyt-turk;kampanya_kosullari;"[""Biz Bize Plus'a giriş kriterlerini sağlamanız için toplam varlığınızın en az 3 Milyon TL veya muadili olması gerekmektedir."", ""Şartları sağladığınız takdirde Biz Bize Bankacılık programına geçişiniz bir ay içerisinde otomatik olarak gerçekleşir."", ""Katılım Hesabı ve Sukuk ile varlık şartını karşılayan müşterilerimiz 1 günde Biz Bize programına dahil edilirken; cari hesap, yatırım fonu gibi ürünlerle varlık şartını karşılayan müşterilerimiz 1 ay içerisinde dahil edilir."", ""Biz Bize Bankacılık kapsamında sunulan avantajlar yalnızca kampanya iletişimleri alan müşteriler için geçerlidir.""]";0.95;rule_heuristic;;…r varlık seviyesi kriteri bulunmamakla beraber müşterilerimiz mevcut potansiyellerine göre bu seviyeye dahil edilirler. [Biz Bize Plus'a giriş kriterlerini sağlamanız için toplam varlığınızın en az 3 Milyon TL veya muadili olması gerekmektedir.] Şartları sağladığınız takdirde Biz Bize Bankacılık programına geçişiniz bir ay içerisinde otomatik olarak gerçekleşir. …;;;;v2
kuveyt-turk--biz-bize-plus-yurt-disi-cikis-harcinda-iade-avantaji;kuveyt-turk;hedef_kitle;"[""yeni_musteri""]";0.95;rule_heuristic;;…ıkış Harcında İade Avantajı Harcadıkça Mil Kazandıran Miles&Smiles Kredi Kartı Ücretsiz! Biz Bize Plus'a Özel 2.000 Mil [Hoş Geldin] Avantajı Biz Bize Plus Müşterilerine Özel Köprü Geçiş Avantajı: Her Ay 5 Geçiş Hediye Yurt Dışı Çıkış Harcında İade Ava…;;;;v2
kuveyt-turk--finansmanlar-ithalatin-finansmani;kuveyt-turk;kampanya_kosullari;"[""Akreditif Alıcının, belli tutar ve vade ile öngörülen şartlara uygun belgelerin ibrazı karşılığında satıcıya mal bedelinin kendi ülkesinde tespit edeceği banka üzerinden ödeneceği garantisini vermesidir."", ""İthalat süreçleriniz için gerekli finansman çözümlerine Kuveyt Türk aracılığıyla hızlıca ulaşın!""]";0.95;rule_heuristic;;… yapıldıktan sonra sözleşmede yazılı vade tarihine bağlı kalarak ödemeyi ihracatçı emrine banka transferi ile gönderir. [Akreditif Alıcının, belli tutar ve vade ile öngörülen şartlara uygun belgelerin ibrazı karşılığında satıcıya mal bedelinin kendi ülkesinde tespit edeceği banka üzerinden ödeneceği garantisini vermesidir.] İthalatın Finansmanı'na Hangi Kanaldan Başvuru Yapılabilir? Size en yakın Kuveyt Türk şubesini ziyaret ederek başvuru s…;;;;v2
kuveyt-turk--ihtiyac-finansmanlari-egitim-finansmani;kuveyt-turk;kar_payi_orani;4.82;0.95;rule_heuristic;;[]Ana Sayfa Kendim İçin Finansmanlar İhtiyaç Finansmanları Eğitim Finansmanı Hac-Umre Finansmanı Eğitim Finansmanı Seyahat…;;;;v2
kuveyt-turk--ihtiyac-finansmanlari-egitim-finansmani;kuveyt-turk;vade_ay;12;0.95;rule_heuristic;;[]Ana Sayfa Kendim İçin Finansmanlar İhtiyaç Finansmanları Eğitim Finansmanı Hac-Umre Finansmanı Eğitim Finansmanı Seyahat…;;;;v2
kuveyt-turk--ihtiyac-finansmanlari-egitim-finansmani;kuveyt-turk;masraf_durumu;"{""amount"": null, ""has_fee"": true}";0.95;rule_heuristic;;…Tesis Bedeli Ekspertiz Ücreti Toplam Masraf Taksit No Taksit Tutarı Ana Para Kalan Ana Para Kâr Tutarı KKDF BSMV Tahsis [ücret]i müşteriden peşin olarak tahsil edilecektir. Ödenecek toplam tutar finansman tahsis ücretini içermemektedir. Bu tablo b…;;;;v2
kuveyt-turk--ihtiyac-finansmanlari-egitim-finansmani;kuveyt-turk;kampanya_kosullari;"[""Eğitim Finansmanı Özellikleri Kuveyt Türk Eğitim Finansmanı'nın özellikleri şu şekilde sıralanabilir: Finansman desteği, yalnızca eğitim masraflarını kapsamaz.""]";0.95;rule_heuristic;;…ini içermemektedir. Bu tablo bilgi amaçlıdır. Kuveyt Türk Katılım Bankası A.Ş.'ni hiçbir şekilde taahhüt altına sokmaz. [Eğitim Finansmanı Özellikleri Kuveyt Türk Eğitim Finansmanı'nın özellikleri şu şekilde sıralanabilir: Finansman desteği, yalnızca eğitim masraflarını kapsamaz.] Eğitim süreci boyunca öğrencinin beslenme, konaklama gibi ihtiyaçları da bu destek aracılığıyla karşılanır. Maksimum 36…;;;;v2
kuveyt-turk--ihtiyac-finansmanlari-egitim-finansmani;kuveyt-turk;hedef_kitle;"[""belirli_segment""]";0.95;rule_heuristic;;… Kuveyt Türk Mobil ile Kuveyt Türk müşterisi olabilirsiniz. Eğitim Finansmanı Nedir? Kuveyt Türk Eğitim Finansmanı, bir [öğrenci]nin eğitim süresi boyunca karşılaması gereken tüm giderleri kapsayan destek türüdür. Eğitimin yanı sıra süreç dâhilindek…;;;;v2
kuveyt-turk--ihtiyac-finansmanlari-hac-umre-finansmani;kuveyt-turk;kar_payi_orani;4.82;0.95;rule_heuristic;;[]Ana Sayfa Kendim İçin Finansmanlar İhtiyaç Finansmanları Hac-Umre Finansmanı Hac-Umre Finansmanı Eğitim Finansmanı Seyah…;;;;v2
kuveyt-turk--ihtiyac-finansmanlari-hac-umre-finansmani;kuveyt-turk;vade_ay;12;0.95;rule_heuristic;;[]Ana Sayfa Kendim İçin Finansmanlar İhtiyaç Finansmanları Hac-Umre Finansmanı Hac-Umre Finansmanı Eğitim Finansmanı Seyah…;;;;v2
kuveyt-turk--ihtiyac-finansmanlari-hac-umre-finansmani;kuveyt-turk;masraf_durumu;"{""amount"": null, ""has_fee"": true}";0.95;rule_heuristic;;…Tesis Bedeli Ekspertiz Ücreti Toplam Masraf Taksit No Taksit Tutarı Ana Para Kalan Ana Para Kâr Tutarı KKDF BSMV Tahsis [ücret]i müşteriden peşin olarak tahsil edilecektir. Ödenecek toplam tutar finansman tahsis ücretini içermemektedir. Bu tablo b…;;;;v2
kuveyt-turk--ihtiyac-finansmanlari-hac-umre-finansmani;kuveyt-turk;kampanya_kosullari;"[""Finansman desteğinden faydalanabilmek için umre hizmeti alınacak tur firmasının organizasyonu düzenlemeye yetkili olması gerekir.""]";0.95;rule_heuristic;;…Finansmanı'na özgü özellikler şunlardır: Hac veya umre bedelinin tamamı için finansman desteğinden yararlanabilirsiniz. [Finansman desteğinden faydalanabilmek için umre hizmeti alınacak tur firmasının organizasyonu düzenlemeye yetkili olması gerekir.] Firma ayrıca T.C. Diyanet İşleri Başkanlığı tarafından yayımlanan listede yer almalıdır. Ödemelerinizi, kendi gelir-gid…;;;;v2
kuveyt-turk--ihtiyac-finansmanlari-seyahat-finansmani;kuveyt-turk;kar_payi_orani;4.82;0.95;rule_heuristic;;[]Ana Sayfa Kendim İçin Finansmanlar İhtiyaç Finansmanları Seyahat Finansmanı Hac-Umre Finansmanı Eğitim Finansmanı Seyaha…;;;;v2
kuveyt-turk--ihtiyac-finansmanlari-seyahat-finansmani;kuveyt-turk;vade_ay;12;0.95;rule_heuristic;;[]Ana Sayfa Kendim İçin Finansmanlar İhtiyaç Finansmanları Seyahat Finansmanı Hac-Umre Finansmanı Eğitim Finansmanı Seyaha…;;;;v2
kuveyt-turk--ihtiyac-finansmanlari-seyahat-finansmani;kuveyt-turk;masraf_durumu;"{""amount"": null, ""has_fee"": true}";0.95;rule_heuristic;;…Tesis Bedeli Ekspertiz Ücreti Toplam Masraf Taksit No Taksit Tutarı Ana Para Kalan Ana Para Kâr Tutarı KKDF BSMV Tahsis [ücret]i müşteriden peşin olarak tahsil edilecektir. Ödenecek toplam tutar finansman tahsis ücretini içermemektedir. Bu tablo b…;;;;v2
